Country.Code,Years,TotalGHGEmission.percapita,GDP,SelfHarm.inc.rate
BRA,2009,6.95266576780832e-06,8678.659225,16.77383001
BRA,2010,6.969142780194e-06,11403.28213,16.66339496
BRA,2011,7.50647411077202e-06,13396.62436,16.68863065
BRA,2012,6.88244141514965e-06,12521.72135,16.79428418
BRA,2013,8.01063999445098e-06,12458.89121,16.94028567
BRA,2014,7.40879255857933e-06,12274.99397,17.08635691
BRA,2015,7.86957785240899e-06,8936.196618,17.19278285
BRA,2016,7.84003191762718e-06,8836.286526,17.33652777
BRA,2017,7.83789398366012e-06,10080.50928,17.56148688
BRA,2018,7.67316635196079e-06,9300.661649,17.77666984
BRA,2019,7.64408277152157e-06,9029.833267,17.89000984
BRA,2020,7.57882065864567e-06,7074.193783,17.90081557
BRN,2000,1.8224762885082e-05,20130.25715,31.07971611
BRN,2001,1.85813496527622e-05,18287.82717,31.16753176
BRN,2002,1.57662915798047e-05,18621.29227,31.39017728
BRN,2003,1.83993630224125e-05,20677.90012,31.70138161
BRN,2004,1.66512236796246e-05,24423.09477,32.04866415
BRN,2005,1.54874678197684e-05,29386.27036,32.3917551
BRN,2006,2.4109108958134e-05,34674.7996,32.76583909
BRN,2007,2.23197698403497e-05,36217.3291,33.19959569
BRN,2008,2.74743047118396e-05,42156.56852,33.6541733
BRN,2009,2.20562563644299e-05,30946.46743,34.0761087
BRN,2010,1.89897841623931e-05,34937.55552,34.41153666
BRN,2011,2.02797272834254e-05,46382.82745,34.65574839
BRN,2012,1.91107538521096e-05,46968.59711,34.84593039
BRN,2013,1.8643148622818e-05,44003.06443,35.03565828
BRN,2014,1.8846550689862e-05,41026.50839,35.26349472
BRN,2015,1.69192254128258e-05,30625.12873,35.57529199
BRN,2016,1.76640222282512e-05,26663.29732,36.27123382
BRN,2017,1.74454447145379e-05,28024.38246,37.35967441
BRN,2018,1.77663826774171e-05,30988.11905,38.41905053
BRN,2019,1.68227613626096e-05,30426.57303,39.02663816
BRN,2020,2.21151353139444e-05,26834.35925,38.88296901
BGR,2000,5.4171442167925e-06,1621.262107,95.61300144
BGR,2001,6.12633662881742e-06,1770.907049,93.4156343
BGR,2002,5.80030192055516e-06,2092.982886,90.72366852
BGR,2003,6.68204694156271e-06,2719.494369,87.78450362
BGR,2004,6.41758435425808e-06,3389.687434,84.8502836
BGR,2005,6.39495744337491e-06,3899.825963,82.16735058
BGR,2006,7.05384091770817e-06,4523.146558,79.42801235
BGR,2007,7.45615372035024e-06,5888.776852,76.40217693
BGR,2008,7.3168706934785e-06,7271.303389,73.45193418
BGR,2009,6.23834449400714e-06,6988.273163,70.93616887
BGR,2010,6.7346674691259e-06,6863.667068,69.21247579
BGR,2011,7.99530178837961e-06,7857.16707,68.07037976
BGR,2012,7.38086869111599e-06,7430.73738,67.0712114
BGR,2013,6.84728321575089e-06,7687.713682,66.23023843
BGR,2014,7.07823073786071e-06,7912.274844,65.56241556
BGR,2015,7.7297533529925e-06,7078.860323,65.08616797
BGR,2016,7.18087516775812e-06,7570.931655,64.75342497
BGR,2017,7.57680915360163e-06,8381.881346,64.50819239
BGR,2018,7.07802677765256e-06,9436.144799,64.3551293
BGR,2019,6.90294578613e-06,9838.60059,64.30002248
BGR,2020,6.29907780701369e-06,10198.53883,64.47252318
BFA,2000,4.01126288054232e-06,248.9085269,31.94267144
BFA,2001,4.02099194623896e-06,259.4852234,31.94041399
BFA,2002,3.93058945278083e-06,285.6540876,31.92347716
BFA,2003,4.06192012371917e-06,362.3739,31.9032061
BFA,2004,3.95859926419201e-06,403.8128374,31.89512853
BFA,2005,3.87981070795887e-06,441.164148,31.9156943
BFA,2006,3.79250808437935e-06,455.5136556,31.97278406
BFA,2007,3.7403585117398e-06,514.6844512,32.05805191
BFA,2008,3.69944658221706e-06,619.4375333,32.15303059
BFA,2009,3.84046126859047e-06,601.5695207,32.2409478
BFA,2010,3.77536596610713e-06,624.9572522,32.30563534
BFA,2011,3.70538596179981e-06,725.0247677,32.33451891
BFA,2012,3.69891325482739e-06,731.4701389,32.34166737
BFA,2013,3.64350436884505e-06,759.7620652,32.34668175
BFA,2014,3.54702752868009e-06,764.8616751,32.36956941
BFA,2015,3.85121821679333e-06,630.1247508,32.43032294
BFA,2016,3.77755593318099e-06,663.7423648,32.6012738
BFA,2017,3.72509720948204e-06,709.0915359,32.89206602
BFA,2018,3.68057735559847e-06,777.4656185,33.2301028
BFA,2019,3.65276573479416e-06,764.8530778,33.54276871
BFA,2020,3.39642222128072e-06,825.2370388,34.01055326
BDI,2000,-1.53E-07,134.5378618,40.50188243
BDI,2001,-1.57E-07,132.1595545,39.93467165
BDI,2002,-1.57E-07,120.9523086,39.26283354
BDI,2003,-1.46E-07,111.4066828,38.54286953
BDI,2004,-1.20E-07,125.1949652,37.82778334
BDI,2005,-1.01E-07,147.2346193,37.17407533
BDI,2006,-7.10E-08,161.8927556,36.54381672
BDI,2007,1.21724496114495e-07,166.1627449,35.88284474
BDI,2008,2.69985657746739e-07,189.5020746,35.2220229
BDI,2009,2.79391920511831e-07,199.097633,34.59381578
BDI,2010,2.98780646479625e-07,216.7277053,34.03053268
BDI,2011,3.13738104778587e-07,230.0705774,33.46042151
BDI,2012,3.23373145224102e-07,231.6884964,32.84339701
BDI,2013,4.31186221429111e-07,234.8430454,32.26623894
BDI,2014,4.10434096604701e-07,250.5404811,31.82335766
BDI,2015,3.99969948169644e-07,280.9668313,31.6027829
BDI,2016,4.20643321457605e-07,235.2862054,31.60634593
BDI,2017,4.65847820611915e-07,236.6944726,31.7231962
BDI,2018,4.70140004853515e-07,224.8993924,31.88243613
BDI,2019,4.26189865377824e-07,210.2364945,32.01572584
BDI,2020,4.08146572618165e-07,210.0081399,32.29052443
CPV,2000,6.59141395535574e-07,1189.514793,59.39643117
CPV,2001,7.02378702261386e-07,1223.330553,60.09304653
CPV,2002,7.78510039696304e-07,1328.578743,60.77556408
CPV,2003,6.41341155047815e-07,1717.975654,61.4086231
CPV,2004,7.15522456557565e-07,1929.490815,61.95490019
CPV,2005,1.16735207115839e-06,2004.146804,62.3749142
CPV,2006,1.27321041391565e-06,2256.996662,62.68480503
CPV,2007,1.41679598540882e-06,3324.576752,62.93435021
CPV,2008,1.3637043611812e-06,3908.648858,63.14909315
CPV,2009,1.32966900527719e-06,3659.720464,63.35576506
CPV,2010,1.41373601368423e-06,3579.460061,63.57948567
CPV,2011,1.65960500305995e-06,4002.013869,63.90797269
CPV,2012,1.42063267279351e-06,3736.81517,64.340041
CPV,2013,1.38864756698716e-06,3960.975968,64.76845804
CPV,2014,1.46235014424409e-06,3985.607065,65.08419876
CPV,2015,1.48186746917411e-06,3415.062667,65.17710978
CPV,2016,1.56588378980556e-06,3608.966066,64.70905012
CPV,2017,1.62762993450876e-06,3893.095723,63.75915589
CPV,2018,1.63551902457077e-06,4294.965105,62.85245898
CPV,2019,1.74536669623267e-06,4380.781192,62.50869413
CPV,2020,1.85299963666674e-06,3539.22662,63.51143942
KHM,2000,7.55950569780818e-06,296.4266875,32.94706421
KHM,2001,7.49851246010186e-06,327.5009843,32.53363919
KHM,2002,7.39831326382757e-06,350.1472766,32.10821816
KHM,2003,7.43777779548613e-06,386.6911239,31.68934983
KHM,2004,7.2987967819052e-06,444.1990675,31.29753039
KHM,2005,7.35531023344987e-06,525.7973251,30.95150537
KHM,2006,7.35952737981035e-06,612.2526486,30.63009647
KHM,2007,7.33047868878041e-06,731.6922951,30.31191105
KHM,2008,7.27318125284138e-06,866.2839998,30.01411574
KHM,2009,7.25871535728219e-06,875.7489362,29.75563953
KHM,2010,7.18284725882001e-06,952.2746163,29.55274139
KHM,2011,7.16291379285049e-06,1088.981528,29.37845188
KHM,2012,7.03416541291e-06,1192.80263,29.21115916
KHM,2013,6.91947664791412e-06,1305.660097,29.07381849
KHM,2014,5.95782024959518e-06,1431.563965,28.99063064
KHM,2015,5.97658579510756e-06,1547.320104,28.98456493
KHM,2016,5.03907731648466e-06,1675.195557,29.09445635
KHM,2017,5.08887618602991e-06,1826.353917,29.29844702
KHM,2018,5.07858848327465e-06,2036.673776,29.52855604
KHM,2019,5.22809966978341e-06,2225.877055,29.71623019
KHM,2020,5.19585274533923e-06,2081.739142,29.97704526
CMR,2000,-3.10E-06,708.5657316,36.47301432
CMR,2001,-3.01E-06,715.4702965,36.82129386
CMR,2002,-3.01E-06,789.6238111,37.2161452
CMR,2003,-2.88E-06,988.2412768,37.60015106
CMR,2004,-2.82E-06,1133.393267,37.92651983
CMR,2005,-2.73E-06,1142.624663,38.14420259
CMR,2006,-2.70E-06,1191.45459,38.27214425
CMR,2007,-2.58E-06,1325.672482,38.3720233
CMR,2008,-2.52E-06,1492.142698,38.44214526
CMR,2009,-2.40E-06,1461.389992,38.48841199
CMR,2010,-2.35E-06,1398.58702,38.51378953
CMR,2011,-2.31E-06,1513.96057,38.49415723
CMR,2012,-2.21E-06,1449.098744,38.42829952
CMR,2013,-2.05E-06,1575.928821,38.35102387
CMR,2014,-1.89E-06,1649.443391,38.30285704
CMR,2015,-1.70E-06,1415.000097,38.32234008
CMR,2016,-1.64E-06,1441.720173,38.45707317
CMR,2017,-1.64E-06,1496.089518,38.69985683
CMR,2018,-1.58E-06,1610.696416,39.00168971
CMR,2019,-1.51E-06,1555.226605,39.31846821
CMR,2020,-1.44E-06,1555.603707,40.02966181
CAN,2000,2.19113998591528e-05,24271.00206,181.7208474
CAN,2001,2.11063299190174e-05,23822.09621,181.2052226
CAN,2002,2.27131917495724e-05,24256.01923,180.2157973
CAN,2003,2.30941581945854e-05,28301.86459,179.0645871
CAN,2004,2.24949854889696e-05,32145.54126,178.0656361
CAN,2005,2.31101787528427e-05,36383.66001,177.5369323
CAN,2006,2.23861005029813e-05,40504.0371,177.55587
CAN,2007,2.28927607946344e-05,44660.08389,177.899942
CAN,2008,2.17039892986191e-05,46710.25269,178.445307
CAN,2009,1.9439633026028e-05,40874.88319,179.0587195
CAN,2010,2.07356005436939e-05,47560.6666,179.6095094
CAN,2011,2.12521361506716e-05,52223.85884,180.036403
CAN,2012,2.05596571582814e-05,52670.34473,180.3927276
CAN,2013,2.07421586025846e-05,52638.11872,180.7401549
CAN,2014,2.0314211188747e-05,50960.84312,181.1302224
CAN,2015,2.11321609955138e-05,43594.1941,181.613491
CAN,2016,2.04576591664273e-05,42314.06158,182.6216282
CAN,2017,2.05873732643865e-05,45129.62812,184.164064
CAN,2018,2.11663971955583e-05,46539.17616,185.658622
CAN,2019,2.05008201417946e-05,46352.86934,186.5254017
CAN,2020,1.85208868116707e-05,43537.8393,186.5029248
CAF,2000,-5.73E-05,239.1541337,40.33093716
CAF,2001,-5.60E-05,237.9517025,40.23092973
CAF,2002,-5.50E-05,248.639291,40.11904251
CAF,2003,-5.34E-05,278.4039922,40.00600549
CAF,2004,-5.24E-05,303.4613212,39.89986965
CAF,2005,-5.11E-05,311.9500231,39.80501226
CAF,2006,-5.01E-05,333.9425199,39.66092411
CAF,2007,-4.89E-05,380.8870488,39.4346298
CAF,2008,-4.78E-05,437.2482747,39.17427568
CAF,2009,-4.83E-05,456.4716739,38.9282926
CAF,2010,-4.85E-05,476.873787,38.74250439
CAF,2011,-4.76E-05,534.0572815,38.57136823
CAF,2012,-4.72E-05,544.3958491,38.36450148
CAF,2013,-4.69E-05,364.3669626,38.15613024
CAF,2014,-4.71E-05,409.850486,37.97657583
CAF,2015,-4.69E-05,366.3228539,37.87397392
CAF,2016,-4.59E-05,387.1762034,37.86315982
CAF,2017,-4.53E-05,432.3240257,37.90056539
CAF,2018,-4.44E-05,455.2439629,37.96630417
CAF,2019,-4.39E-05,449.2284676,38.05196617
CAF,2020,-4.31E-05,462.8790713,38.46697062
TCD,2000,2.52920168987815e-06,163.1216637,30.06405105
TCD,2001,2.59064956377261e-06,194.3229533,30.54380362
TCD,2002,2.66898722624534e-06,219.061392,31.14099306
TCD,2003,2.78977296501741e-06,289.0876211,31.7343022
TCD,2004,2.99667259272043e-06,445.8507672,32.20527514
TCD,2005,3.0650288552813e-06,643.8079293,32.42464207
TCD,2006,3.10957234647161e-06,693.8545918,32.4419887
TCD,2007,3.17314373478342e-06,780.581406,32.40135004
TCD,2008,3.21969736577028e-06,905.6784319,32.33096068
TCD,2009,3.28378239536483e-06,781.143474,32.26146372
TCD,2010,3.38053575308171e-06,866.4396809,32.21827588
TCD,2011,3.4849557393075e-06,954.3168729,32.19336679
TCD,2012,3.64568975031258e-06,936.141445,32.16114513
TCD,2013,3.75834512385766e-06,946.1295831,32.12669277
TCD,2014,3.87217188239806e-06,982.5275631,32.09277757
TCD,2015,4.12464249313933e-06,747.5884485,32.07208675
TCD,2016,4.25214469003758e-06,668.0786361,32.02983611
TCD,2017,4.39448627479948e-06,640.1170485,31.960854
TCD,2018,4.5297780816934e-06,695.6423937,31.90833259
TCD,2019,4.63211669391533e-06,678.1420357,31.91163552
TCD,2020,4.72152195114928e-06,622.0955434,32.34893704
CHL,2000,7.13735843239344e-07,5052.992458,99.95356014
CHL,2001,4.80940616043932e-07,4563.595299,100.3947342
CHL,2002,1.32442296202057e-06,4430.847412,101.5378987
CHL,2003,4.19444868787985e-07,4773.401775,102.9242579
CHL,2004,1.07635469288867e-06,6120.591521,104.0852314
CHL,2005,1.13498391133576e-06,7480.32331,104.5540208
CHL,2006,9.52935621633883e-07,9318.656553,104.5165907
CHL,2007,2.22427614993443e-06,10346.41382,104.4759678
CHL,2008,2.45337190097172e-06,10683.21888,104.4421412
CHL,2009,2.00275360027739e-06,10098.80172,104.4215889
CHL,2010,1.49740441210365e-06,12632.87047,104.4213714
CHL,2011,2.11047074265887e-06,14487.39278,104.5203216
CHL,2012,2.77970028059059e-06,15241.907,104.7252079
CHL,2013,2.3319322671118e-06,15683.54864,104.9355241
CHL,2014,2.51933546403854e-06,14529.67672,105.0506937
CHL,2015,3.30880656042e-06,13433.9203,104.9695818
CHL,2016,2.55598812758657e-06,13649.85205,103.9302147
CHL,2017,6.02489332862328e-06,14879.90862,101.8978927
CHL,2018,3.0273393202874e-06,15659.48087,99.86211053
CHL,2019,3.2589662618691e-06,14495.71672,98.81537469
CHL,2020,2.8458866374155e-06,13114.81547,99.37395834
CHN,2000,3.51621786012696e-06,959.3604314,90.80391719
CHN,2001,3.64277941581161e-06,1053.112314,86.95826741
CHN,2002,3.87658809746954e-06,1148.514257,82.72945164
CHN,2003,4.40133009934803e-06,1288.637491,78.51344721
CHN,2004,5.03887537372451e-06,1508.667916,74.70128881
CHN,2005,5.66692625717179e-06,1753.414192,71.68364178
CHN,2006,6.19990114567284e-06,2099.21943,69.25783375
CHN,2007,6.5893412551171e-06,2693.958732,67.00020108
CHN,2008,6.68520958287252e-06,3468.327063,64.97981831
CHN,2009,7.079587834082e-06,3832.227457,63.25970628
CHN,2010,7.64980941238913e-06,4550.473944,61.8969932
CHN,2011,8.51024181526875e-06,5614.386022,60.61447329
CHN,2012,8.88039898389443e-06,6300.58218,59.182512
CHN,2013,9.00726951967372e-06,7020.386074,57.73180844
CHN,2014,8.85264531366174e-06,7636.07434,56.38576659
CHN,2015,8.67333323670517e-06,8016.445595,55.26487832
CHN,2016,8.61427543072079e-06,8094.390167,54.16432891
CHN,2017,8.74608008078985e-06,8817.045608,52.99069138
CHN,2018,9.12827796629502e-06,9905.406383,52.02401014
CHN,2019,9.32315248855439e-06,10143.86022,51.53624776
CHN,2020,9.45857040606619e-06,10408.71955,52.3927231
COL,2000,6.56220345626575e-06,2555.00751,21.94681887
COL,2001,6.40951977400134e-06,2472.99084,22.20645329
COL,2002,6.20955206588124e-06,2428.929698,22.42086695
COL,2003,6.0649558622746e-06,2311.942188,22.59323581
COL,2004,5.92287719201791e-06,2818.571954,22.72620189
COL,2005,5.85985270897985e-06,3456.066109,22.82228983
COL,2006,5.68904738984843e-06,3789.853612,22.86810348
COL,2007,5.66188464103491e-06,4769.926147,22.86357508
COL,2008,5.55353564475522e-06,5541.836297,22.83059194
COL,2009,5.53579781647989e-06,5250.972924,22.79034858
COL,2010,5.52616158193839e-06,6398.295845,22.76441564
COL,2011,5.51994323239257e-06,7400.99407,22.75855882
COL,2012,5.39285643194335e-06,8108.598382,22.75758167
COL,2013,5.53435175702745e-06,8279.102556,22.75165588
COL,2014,5.45718369737343e-06,8187.208249,22.73129448
COL,2015,5.59496988925257e-06,6248.514905,22.68640584
COL,2016,5.76593266527132e-06,5959.842504,22.59012617
COL,2017,5.74901729813739e-06,6479.532313,22.45984125
COL,2018,5.94891142616243e-06,6816.968183,22.35278391
COL,2019,5.94183475850608e-06,6472.545449,22.3253186
COL,2020,5.81579927804459e-06,5339.687114,22.57163826
COM,2000,-3.70E-06,655.0077967,25.34351767
COM,2001,-3.54E-06,691.6999088,25.04041088
COM,2002,-3.38E-06,762.1169303,24.62507307
COM,2003,-3.20E-06,959.7878945,24.19856938
COM,2004,-3.04E-06,1091.272164,23.86105223
COM,2005,-2.90E-06,1103.206585,23.71337667
COM,2006,-2.76E-06,1154.904223,23.74838703
COM,2007,-2.76E-06,1289.736311,23.86372138
COM,2008,-2.66E-06,1455.027686,24.0129829
COM,2009,-2.53E-06,1410.30517,24.15073436
COM,2010,-2.40E-06,1386.574243,24.23031882
COM,2011,-2.31E-06,1531.437894,24.21881613
COM,2012,-2.19E-06,1490.315114,24.14837653
COM,2013,-2.03E-06,1603.327971,24.06747487
COM,2014,-1.95E-06,1615.717237,24.02549098
COM,2015,-1.83E-06,1329.370482,24.0713645
COM,2016,-1.77E-06,1365.484034,24.56211903
COM,2017,-1.68E-06,1423.924803,25.54473478
COM,2018,-1.64E-06,1540.711323,26.60857379
COM,2019,-1.56E-06,1519.263864,27.34231746
COM,2020,-1.53E-06,1527.16991,27.72790717
COD,2000,7.34021928887232e-06,377.9254215,29.78255289
COD,2001,7.06473252863474e-06,142.6781426,29.65750157
COD,2002,6.83978634329221e-06,162.3805291,29.50132057
COD,2003,6.66263345855468e-06,161.4915535,29.34281557
COD,2004,6.47787778115627e-06,180.664765,29.21073404
COD,2005,6.29342141323516e-06,203.5616689,29.13556486
COD,2006,6.11043391447671e-06,238.4176394,29.11387666
COD,2007,5.94300351907668e-06,267.8885088,29.12407285
COD,2008,5.7756323183746e-06,307.3196386,29.15526186
COD,2009,5.60052631417277e-06,280.7980515,29.19674051
COD,2010,5.46963657007147e-06,314.5385863,29.24013892
COD,2011,7.33013762123953e-06,364.7141918,29.29023523
COD,2012,7.18036916116333e-06,400.0599018,29.36722703
COD,2013,6.98797107431719e-06,431.1915282,29.4701764
COD,2014,6.8036523285606e-06,458.0045418,29.59814007
COD,2015,4.54479652882141e-07,467.9145805,29.75135586
COD,2016,4.44315065144218e-07,442.3104721,29.97587133
COD,2017,4.58640807746156e-07,436.5845347,30.2870222
COD,2018,4.3684096832117e-07,528.2560198,30.63016955
COD,2019,4.40411259515889e-07,557.0441613,30.95087293
COD,2020,4.39296810903153e-07,507.5212301,31.44495618
COG,2000,2.31037858438222e-06,1024.301591,39.64668885
COG,2001,1.63255602610452e-06,854.5983144,39.13276253
COG,2002,-6.28E-07,905.5381355,38.60169353
COG,2003,-2.51E-07,1016.823634,38.07921902
COG,2004,-4.45E-08,1306.101363,37.59434058
COG,2005,8.00564225719506e-07,1799.051584,37.17575844
COG,2006,1.16479635087112e-06,2103.582138,36.74327325
COG,2007,2.33391869722618e-07,2206.471019,36.24774531
COG,2008,6.34736649927544e-08,2832.091778,35.75297409
COG,2009,3.38875446455788e-07,2271.152192,35.324365
COG,2010,6.19412902343864e-07,2946.557981,35.02734939
COG,2011,3.02490995122485e-07,3396.165058,34.81466843
COG,2012,2.80775031906254e-08,3732.327373,34.61004513
COG,2013,-1.93E-07,3697.417059,34.42891917
COG,2014,-2.00E-07,3601.236581,34.28511685
COG,2015,-3.23E-07,2439.351894,34.19329168
COG,2016,-1.16E-06,2093.107286,34.1692988
COG,2017,-1.59E-06,2211.633099,34.21520265
COG,2018,-8.18E-07,2694.434132,34.32798267
COG,2019,-5.93E-07,2488.424667,34.50290707
COG,2020,-7.74E-07,1993.586672,35.12900275
CRI,2000,7.60631926087534e-06,3812.753883,23.79504546
CRI,2001,4.02462292467324e-06,3985.129845,23.94922263
CRI,2002,3.96777980741982e-06,4067.718514,24.1071976
CRI,2003,3.77079354709016e-06,4173.148564,24.25671972
CRI,2004,4.01692539995686e-06,4431.011721,24.38583913
CRI,2005,3.96020876552365e-06,4703.007218,24.48298922
CRI,2006,4.0031564283301e-06,5256.596409,24.55468632
CRI,2007,4.43888108618507e-06,6137.711999,24.61789915
CRI,2008,3.51513584513348e-06,6937.242616,24.67703271
CRI,2009,3.42669248416204e-06,6832.698299,24.73652641
CRI,2010,3.41493190680695e-06,8265.788203,24.80047021
CRI,2011,3.52231848745931e-06,9276.391075,24.88011875
CRI,2012,4.05290898198817e-06,10126.9991,24.97982926
CRI,2013,4.08541124778341e-06,10803.2402,25.09328134
CRI,2014,2.77261801100413e-06,10911.49788,25.21428965
CRI,2015,2.98123427004934e-06,11714.7106,25.33676574
CRI,2016,2.88913206867971e-06,12091.03016,25.45806404
CRI,2017,2.53453111907021e-06,12317.09028,25.57838921
CRI,2018,2.61483983478216e-06,12590.24938,25.69480957
CRI,2019,2.57134987867915e-06,12884.686,25.80447291
CRI,2020,2.25891480875272e-06,12394.0494,26.00908775
CIV,2000,3.25585552723758e-06,936.6365413,35.3056636
CIV,2001,3.10293580259722e-06,924.727295,35.41446748
CIV,2002,2.98826503954404e-06,967.8158644,35.54698102
CIV,2003,2.76231125894367e-06,1111.171351,35.6800723
CIV,2004,2.66243939780556e-06,1199.825245,35.79043859
CIV,2005,2.57296300493042e-06,1197.74617,35.8550625
CIV,2006,2.44868763518527e-06,1230.430568,35.87210294
CIV,2007,2.32812652902505e-06,1367.538177,35.85811117
CIV,2008,2.2398027668767e-06,1583.970667,35.81748743
CIV,2009,2.0975691360191e-06,1540.453936,35.75468619
CIV,2010,2.04665007860836e-06,1553.54887,35.67508314
CIV,2011,1.96596031676965e-06,1596.628266,35.51602002
