Country.Code,Years,PM2.5.Exposure,GDP,SelfHarm.inc.rate
ECU,1990,46.99345808,1455.007485,21.11078449
ECU,1991,46.54614263,1587.3605,21.38610059
ECU,1992,46.11345139,1655.446132,21.80978458
ECU,1993,45.6940884,1697.888841,22.35039102
ECU,1994,45.28675769,1996.858948,22.97527093
ECU,1995,44.8901633,2108.006982,23.65216428
ECU,1996,44.49112384,2135.847937,24.56685413
ECU,1997,44.09593523,2340.766,25.80450917
ECU,1998,43.73251755,2284.015728,27.18316298
ECU,1999,43.42879084,1575.302347,28.51940859
ECU,2000,43.21267515,1382.234218,29.6310477
ECU,2001,43.11107157,1791.303597,30.56434271
ECU,2002,43.08139741,2059.158554,31.4667192
ECU,2003,43.04734706,2315.622152,32.30852955
ECU,2004,42.9326149,2586.209147,33.05947599
ECU,2005,42.66089535,2909.02606,33.69047123
ECU,2006,40.66499989,3243.670104,34.28033288
ECU,2007,36.28669716,3478.924888,34.89522008
ECU,2008,30.81311723,4194.757507,35.48726599
ECU,2009,25.53139016,4053.363311,36.00804036
ECU,2010,21.72864603,4520.30959,36.40963209
ECU,2011,19.59193301,5153.691642,36.67676522
ECU,2012,20.86503769,5634.083932,36.82912657
ECU,2013,19.85926207,6109.290315,36.871358
ECU,2014,20.2791789,6405.799793,36.80880705
ECU,2015,20.17296397,5976.159681,36.64602995
ECU,2016,20.73991696,5917.637713,36.24630001
ECU,2017,19.24593286,6233.322448,35.63730633
ECU,2018,18.38668341,6303.918925,35.0674468
ECU,2019,17.76993165,6205.057595,34.7875479
ECU,2020,16.65702108,5463.645096,34.99318304
EGY,1990,57.42674819,735.982935,25.92530807
EGY,1991,60.08160376,622.829605,25.86834336
EGY,1992,62.25352702,680.7992386,25.78859819
EGY,1993,63.88114201,740.3342174,25.69123966
EGY,1994,64.90307275,807.3035372,25.57970799
EGY,1995,65.25794327,916.3266177,25.45656707
EGY,1996,64.71088589,1008.976376,25.27036133
EGY,1997,63.4051112,1146.201721,24.9988878
EGY,1998,61.84636067,1212.822598,24.69277783
EGY,1999,60.54037576,1268.309492,24.40240435
EGY,2000,59.99289795,1366.092744,24.17793492
EGY,2001,60.08159059,1295.137418,23.99888536
EGY,2002,60.33264844,1116.828846,23.82855241
EGY,2003,60.72461002,1031.275563,23.69166706
EGY,2004,61.23601387,991.2556891,23.6124139
EGY,2005,61.84539851,1104.803407,23.61478854
EGY,2006,63.78294495,1298.979002,23.7169155
EGY,2007,67.46148195,1547.741707,23.89363154
EGY,2008,71.63351964,1896.215943,24.10263
EGY,2009,75.05156815,2161.639646,24.30277396
EGY,2010,76.46813762,2455.081946,24.45272463
EGY,2011,62.04861638,2590.643849,24.5430857
EGY,2012,61.72475587,2996.067707,24.61080973
EGY,2013,70.14845997,3025.525636,24.68068642
EGY,2014,66.12149608,3133.391023,24.7795575
EGY,2015,67.64896316,3306.981594,24.93501452
EGY,2016,61.4577553,3270.628777,25.34932633
EGY,2017,58.93533841,2395.103333,26.05258453
EGY,2018,65.46313016,2484.703156,26.81280874
EGY,2019,67.75290209,2962.98892,27.40195534
EGY,2020,54.85870565,3511.11381,27.86555138
SLV,1990,33.25101977,892.1827152,35.06084666
SLV,1991,33.0044413,955.8268974,35.10674423
SLV,1992,32.79575261,1040.781641,35.15663677
SLV,1993,32.6274187,1180.268543,35.20935361
SLV,1994,32.50190459,1343.929057,35.26489922
SLV,1995,32.42167531,1548.376304,35.32067589
SLV,1996,32.46309963,1651.310168,35.41202794
SLV,1997,32.63265489,1748.92112,35.54902361
SLV,1998,32.82796897,1859.730859,35.6876036
SLV,1999,32.94666975,1908.080455,35.78304642
SLV,2000,32.88638511,1982.870935,35.79155156
SLV,2001,32.37041864,2058.044591,35.60945756
SLV,2002,31.35156893,2115.411874,35.21795932
SLV,2003,30.07170632,2207.830895,34.70014403
SLV,2004,28.77270113,2285.689074,34.13801897
SLV,2005,27.69642371,2447.391408,33.61347144
SLV,2006,26.72832208,2665.618072,33.06368705
SLV,2007,25.69859158,2830.656938,32.42053035
SLV,2008,24.76622347,2983.248296,31.75899123
SLV,2009,24.09020901,2910.186518,31.15246632
SLV,2010,23.82953946,3040.07301,30.67466165
SLV,2011,27.55674694,3330.600495,30.29683623
SLV,2012,24.2617826,3497.912569,29.94025595
SLV,2013,25.80096364,3582.26694,29.60169641
SLV,2014,23.56244814,3666.012489,29.27742409
SLV,2015,23.94108317,3790.340891,28.96423009
SLV,2016,22.75540511,3901.34015,28.58900181
SLV,2017,22.10659549,4020.126714,28.17759419
SLV,2018,21.08534123,4183.54621,27.87351427
SLV,2019,18.26758858,4320.116715,27.81944155
SLV,2020,20.02871445,3997.192796,28.16046806
GNQ,1990,36.07250499,236.4021884,36.14325691
GNQ,1991,34.39528051,225.3193785,35.65193727
GNQ,1992,33.09632729,263.7335471,35.18638524
GNQ,1993,32.17245432,256.6830237,34.7578321
GNQ,1994,31.62047061,183.2394827,34.37695392
GNQ,1995,31.43718516,248.3148962,34.05445203
GNQ,1996,31.9334763,391.6868682,33.77768709
GNQ,1997,33.11693952,717.0414816,33.51561826
GNQ,1998,34.52945951,577.8685253,33.2638296
GNQ,1999,35.71292093,930.9125493,33.01809805
GNQ,2000,36.20920847,1487.316551,32.77418058
GNQ,2001,35.62370816,1948.611459,32.49121936
GNQ,2002,34.21656525,2264.210656,32.16250675
GNQ,2003,32.51180322,2930.601837,31.83283065
GNQ,2004,31.03344558,4901.301274,31.54749023
GNQ,2005,30.30551582,8673.902609,31.35221199
GNQ,2006,30.13776422,10184.88412,31.21514274
GNQ,2007,29.99598315,12616.95329,31.0873768
GNQ,2008,29.88825921,18210.5553,30.98460297
GNQ,2009,29.82267902,13232.50194,30.92334896
GNQ,2010,29.80732919,13720.16587,30.91999946
GNQ,2011,30.90974836,17198.21367,30.97313938
GNQ,2012,30.27007806,17308.57239,31.07576489
GNQ,2013,29.58597598,16304.07132,31.22849266
GNQ,2014,29.85737491,15548.66247,31.43065927
GNQ,2015,38.49467534,9068.910032,31.68038499
GNQ,2016,36.53133737,7453.197979,32.07547167
GNQ,2017,32.75219318,7809.104657,32.63408573
GNQ,2018,31.39130535,8102.470848,33.23128406
GNQ,2019,31.55237846,6804.149231,33.74166244
GNQ,2020,35.37905218,5764.055029,34.24884133
ERI,1992,40.44705496,265.240963,32.02773029
ERI,1993,39.7789527,252.0857771,32.26632201
ERI,1994,39.39345662,277.8014236,32.50635103
ERI,1995,39.26962921,285.402184,32.74181594
ERI,1996,39.71874144,325.8387054,33.0426626
ERI,1997,40.78964753,318.9809608,33.43349924
ERI,1998,42.06778482,341.917364,33.83899497
ERI,1999,43.13859062,311.3362093,34.17918345
ERI,2000,43.58750227,314.3573968,34.38109338
ERI,2001,43.22942618,325.4091615,34.49360039
ERI,2002,42.37484535,304.7757565,34.59958044
ERI,2003,41.35256201,348.9503271,34.68624615
ERI,2004,40.49137837,426.8409479,34.74197925
ERI,2005,40.12009665,412.7530792,34.75474221
ERI,2006,40.15858883,447.9974047,34.68048596
ERI,2007,40.27849304,480.4476237,34.51852539
ERI,2008,40.43626071,490.066956,34.32198503
ERI,2009,40.58834328,642.9257229,34.14417853
ERI,2010,40.69119219,539.6995121,34.03714974
ERI,2011,40.86248558,688.6816596,33.97666279
EST,1993,13.78087772,2685.908893,170.5214376
EST,1994,13.59663375,2819.126121,169.6815857
EST,1995,13.3934628,3134.389753,168.7895057
EST,1996,13.14871697,3380.926302,167.5476986
EST,1997,12.84916157,3682.952301,165.7340302
EST,1998,12.51414579,4093.392477,163.4721377
EST,1999,12.16301879,4140.936602,160.9242541
EST,2000,11.81512974,4070.609024,158.2180933
EST,2001,11.39228624,4502.66615,154.0692285
EST,2002,10.865989,5343.183108,147.9252261
EST,2003,10.33012686,7205.407033,140.8670876
EST,2004,9.878588666,8916.072827,134.019613
EST,2005,9.605263268,10414.63812,128.4867086
EST,2006,9.491502117,12641.4801,124.092312
EST,2007,9.428737755,16745.4308,119.9631138
EST,2008,9.375980663,18205.90641,116.1212243
EST,2009,9.29224132,14712.44942,112.6147495
EST,2010,9.136530205,14663.7041,109.466121
EST,2011,8.276636196,17555.54552,106.1817135
EST,2012,7.990138869,17568.2138,102.5850739
EST,2013,8.081221799,19310.38749,99.13380855
EST,2014,8.707678881,20581.7899,96.2966102
EST,2015,7.184960633,17722.15577,94.52544668
EST,2016,6.878352797,18666.37365,93.62472534
EST,2017,6.154852382,20851.52235,93.03110809
EST,2018,7.796681106,23618.13613,92.66195775
EST,2019,6.844825147,24021.25014,92.44751306
EST,2020,6.14573291,23933.99394,92.43235604
SWZ,1990,24.03028353,1277.69173,56.14968816
SWZ,1991,24.15349401,1273.012245,56.53967959
SWZ,1992,24.23323871,1361.81698,57.1124185
SWZ,1993,24.27715365,1397.265933,57.83642759
SWZ,1994,24.29287483,1461.364001,58.67891637
SWZ,1995,24.28803826,1750.754008,59.60687656
SWZ,1996,24.23733233,1619.191197,60.86510002
SWZ,1997,24.12042308,1705.398749,62.58212579
SWZ,1998,23.95241303,1546.515193,64.55058687
SWZ,1999,23.74840469,1501.664267,66.56037643
SWZ,2000,23.52350058,1668.974913,68.40199206
SWZ,2001,23.10924389,1467.538902,70.34486786
SWZ,2002,22.45442095,1351.865502,72.56678445
SWZ,2003,21.74999897,2060.184181,74.71364549
SWZ,2004,21.18694515,2581.241728,76.43023469
SWZ,2005,20.9562267,2945.363949,77.36325927
SWZ,2006,21.04365154,3035.061561,77.70339406
SWZ,2007,21.25341578,3180.861215,77.90076262
SWZ,2008,21.50406893,2999.828169,77.98760422
SWZ,2009,21.71416048,3239.757801,78.00488051
SWZ,2010,21.80223993,3992.951996,77.99731072
SWZ,2011,20.66140671,4312.342434,77.83601593
SWZ,2012,21.13945882,4347.995693,77.46385511
SWZ,2013,20.97358885,3910.063976,77.02419594
SWZ,2014,20.78155051,3740.692776,76.66036809
SWZ,2015,21.04861758,3393.533678,76.51070224
SWZ,2016,18.92037806,3223.920041,76.46849195
SWZ,2017,20.26132158,3831.425953,76.39536803
SWZ,2018,20.42432931,3986.105572,76.37765334
SWZ,2019,21.16663653,3894.329516,76.50399258
SWZ,2020,18.78312114,3442.321653,77.5699001
ETH,1990,26.01815128,262.1089711,46.49088346
ETH,1991,24.72777459,277.5659104,46.2367538
ETH,1992,23.77895403,207.4064009,45.89716377
ETH,1993,23.14020544,168.5204014,45.49547653
ETH,1994,22.78004467,127.6859235,45.04543259
ETH,1995,22.66698756,136.5236191,44.55502837
ETH,1996,23.12587611,147.3274589,43.94883449
ETH,1997,24.23017336,143.3695315,43.16086162
ETH,1998,25.57132669,126.4650958,42.2635201
ETH,1999,26.74078349,120.7346315,41.32683047
ETH,2000,27.32999115,122.2692026,40.41968053
ETH,2001,27.45694338,118.4572043,39.49192295
ETH,2002,27.53349724,109.5938136,38.4552437
ETH,2003,27.59189512,116.8004911,37.38036476
ETH,2004,27.6643794,133.1698125,36.33354089
ETH,2005,27.78319248,158.2434581,35.37760547
ETH,2006,28.08627842,189.3457375,34.46928486
ETH,2007,28.62669516,237.146256,33.52594907
ETH,2008,29.30935591,316.4104751,32.60000164
ETH,2009,30.03917389,368.5747123,31.74171877
ETH,2010,30.72106231,330.6194128,30.99967324
ETH,2011,31.42915595,343.0249424,30.30030431
ETH,2012,32.64396306,452.1010319,29.5710516
ETH,2013,32.2039077,484.0398331,28.89221961
ETH,2014,29.7131512,549.9865771,28.34181518
ETH,2015,31.44360902,621.8456738,27.99736227
ETH,2016,30.92712568,696.1958847,27.80677102
ETH,2017,30.41206651,745.6324492,27.66873074
ETH,2018,30.26233922,747.9681436,27.60921935
ETH,2019,28.68769463,828.7089723,27.65631485
ETH,2020,27.30532765,905.3131758,28.07109775
FJI,1990,10.16959313,1728.940769,69.29163804
FJI,1991,9.964458005,1774.992111,70.17681129
FJI,1992,9.839392212,1951.255929,70.88132563
FJI,1993,9.775661875,2070.047341,71.38764529
FJI,1994,9.754533117,2297.180059,71.67807297
FJI,1995,9.757272059,2466.743478,71.73553953
FJI,1996,10.10762037,2648.327663,71.48622181
FJI,1997,10.93293014,2573.723386,70.96067116
FJI,1998,11.91988315,2010.496361,70.29796331
FJI,1999,12.75516117,2327.957205,69.64333372
FJI,2000,13.12544595,1995.720712,69.13854446
FJI,2001,13.11907825,1944.997415,68.71490182
FJI,2002,13.0520185,2136.567941,68.2324745
FJI,2003,12.952378,2655.580796,67.70789112
FJI,2004,12.84826807,3097.190967,67.15891764
FJI,2005,12.76780002,3377.69127,66.60391587
FJI,2006,12.69848962,3455.105999,65.87069822
FJI,2007,12.61688854,3762.746928,64.8997571
FJI,2008,12.53466193,3899.922315,63.87322481
FJI,2009,12.46347492,3164.132754,62.97201152
FJI,2010,12.41499268,3449.144529,62.3799183
FJI,2011,12.48716076,4139.602886,62.02204605
FJI,2012,12.69281837,4341.403387,61.7131343
FJI,2013,12.65568574,4572.443775,61.46644934
FJI,2014,12.14271622,5293.356791,61.29589958
FJI,2015,11.9373871,5097.531088,61.21602146
FJI,2016,12.32842427,5363.790256,61.25571838
FJI,2017,12.30804019,5826.848141,61.40376177
FJI,2018,12.73530387,6085.419792,61.61627488
FJI,2019,12.91237731,5950.828686,61.84891937
FJI,2020,12.41879817,4844.42129,62.51224743
FIN,1990,9.252752593,28366.20428,192.3511773
FIN,1991,9.148946699,25488.84505,192.6601961
FIN,1992,9.040494158,22320.11247,192.7060557
FIN,1993,8.927173585,17588.67817,192.5248804
FIN,1994,8.808763597,20278.2911,192.1339145
FIN,1995,8.685042808,26246.27432,191.5743734
FIN,1996,8.546880648,25756.67771,190.3153795
FIN,1997,8.395099475,24682.29083,188.1389537
FIN,1998,8.244407301,25999.98617,185.5201702
FIN,1999,8.109512137,26180.41286,182.9259655
FIN,2000,8.005121995,24335.92251,180.8371856
FIN,2001,7.918639881,24965.203,179.2826405
FIN,2002,7.828031086,26989.38926,177.8460885
FIN,2003,7.733847046,32920.08572,176.3149214
FIN,2004,7.636639201,37768.13342,174.4675814
FIN,2005,7.536958987,39049.87038,172.1116615
FIN,2006,7.434183442,41214.01878,168.5973951
FIN,2007,7.327668335,48473.02401,163.908967
FIN,2008,7.217933193,53769.47262,158.7667221
FIN,2009,7.105497548,47478.34953,153.8895703
FIN,2010,6.990880929,46506.2919,150.0104434
FIN,2011,6.870394552,51060.32426,147.0547692
FIN,2012,6.231156295,47551.67408,144.3653884
FIN,2013,5.852852677,49691.01452,141.7839432
FIN,2014,6.118573163,50073.77608,139.1601924
FIN,2015,5.625008546,42560.34568,136.339943
FIN,2016,5.278134567,43451.25624,132.4324684
FIN,2017,5.126739613,46085.01747,127.5911794
FIN,2018,5.496957363,49654.2497,123.2524327
FIN,2019,5.378670328,48358.18078,120.8452782
FIN,2020,4.895180902,48828.68469,120.5926142
FRA,1990,18.30549575,21586.46746,136.8961507
FRA,1991,18.11751466,21500.77784,137.2140406
FRA,1992,17.92264517,23615.01686,137.3098265
FRA,1993,17.71943348,22238.82506,137.218187
FRA,1994,17.50642578,23359.89851,136.9751401
FRA,1995,17.28216825,26791.8152,136.6152793
FRA,1996,17.0410325,26757.63515,135.7817688
FRA,1997,16.78748658,24169.40081,134.2983599
FRA,1998,16.53522133,24869.40308,132.4721818
FRA,1999,16.29792758,24576.31523,130.6097452
FRA,2000,16.08929618,22340.59395,129.0166148
FRA,2001,15.88029279,22331.79483,127.5939704
FRA,2002,15.6420885,24144.5727,126.0777575
FRA,2003,15.38868229,29479.52221,124.5249783
FRA,2004,15.13407314,33644.92822,122.9936372
FRA,2005,14.89226004,34696.37183,121.542263
FRA,2006,14.6287317,36431.56589,119.9266128
FRA,2007,14.33399712,41486.19078,117.9992322
FRA,2008,14.05958574,45464.81814,115.9639398
FRA,2009,13.85702699,41728.08842,114.0262994
FRA,2010,13.77785029,40694.82117,112.3915566
FRA,2011,13.79747194,43929.78409,111.0390208
FRA,2012,12.55858852,40863.58144,109.7736391
FRA,2013,12.45829227,42669.17951,108.5395792
FRA,2014,10.68767467,43148.04593,107.2817442
FRA,2015,11.34429766,36702.43237,105.9468839
FRA,2016,10.50815481,37024.21571,103.9625832
FRA,2017,10.45831237,38687.16264,101.344826
FRA,2018,10.45994533,41418.17665,98.92453933
FRA,2019,9.825246005,40408.28486,97.53211015
FRA,2020,9.600381448,39169.8606,97.36749208
GAB,1990,27.24778091,6050.71469,40.89422951
GAB,1991,26.96227794,5345.09653,40.89564204
GAB,1992,26.7698013,5385.688117,40.87339522
GAB,1993,26.65338507,4105.987013,40.83242789
GAB,1994,26.59606335,3828.211181,40.77386551
GAB,1995,26.58087021,4414.875583,40.70418873
GAB,1996,26.72982554,4942.6787,40.59955611
GAB,1997,27.08477929,4508.753405,40.42977819
GAB,1998,27.50851068,3699.995139,40.22182731
GAB,1999,27.86379892,3751.35319,40.00224532
GAB,2000,28.0134232,3982.906201,39.79941934
GAB,2001,27.92319556,3835.757183,39.56094999
GAB,2002,27.70071784,3966.480019,39.24022802
GAB,2003,27.42145398,4710.748628,38.88527787
GAB,2004,27.16086794,5465.791936,38.54242769
GAB,2005,26.99442366,6547.87614,38.25813977
GAB,2006,26.88797604,6847.009857,37.94210525
GAB,2007,26.77040918,8003.542897,37.51934148
GAB,2008,26.66173078,9688.645197,37.06919845
GAB,2009,26.58194856,7290.575261,36.67057907
GAB,2010,26.55107024,8356.74662,36.40355464
GAB,2011,27.16768002,10219.11393,36.29586935
GAB,2012,26.82598906,9296.965879,36.29362511
GAB,2013,27.78038275,9197.701063,36.35914998
GAB,2014,26.2746904,9201.362766,36.45619896
GAB,2015,30.73902463,7047.126546,36.5515681
GAB,2016,29.76796607,6677.070039,36.66070263
GAB,2017,27.16910842,6921.733731,36.80854288
GAB,2018,27.03830514,7624.277523,36.98558842
GAB,2019,27.52418958,7441.178647,37.18161876
GAB,2020,29.95487346,6605.803461,37.71872356
GMB,1990,61.22257862,300.6398957,25.54035276
GMB,1991,61.08753056,627.5789193,25.5140865
GMB,1992,60.97740229,623.4859278,25.53549416
GMB,1993,60.89248714,635.3611677,25.59460196
GMB,1994,60.83307845,608.2774908,25.6818444
GMB,1995,60.79946957,621.6813913,25.78735534
GMB,1996,60.82585001,651.7849457,26.03140137
GMB,1997,60.91116877,600.2240234,26.46392263
GMB,1998,61.00285842,610.2347115,26.96971239
GMB,1999,61.04835148,575.4598932,27.43251155
GMB,2000,60.99508052,538.0540723,27.73609638
GMB,2001,60.12178452,459.8030684,27.91227175
GMB,2002,58.20261283,376.531027,28.06690049
GMB,2003,55.92811359,308.7191234,28.20057936
GMB,2004,53.98883495,593.2853463,28.31412949
GMB,2005,53.07532505,616.4836579,28.41012767
GMB,2006,52.93034886,614.5443079,28.49560184
GMB,2007,52.83830395,724.7264072,28.57351188
GMB,2008,52.80218735,859.1276714,28.64293547
GMB,2009,52.82499611,774.8880309,28.70307261
GMB,2010,52.90972723,801.0333727,28.75316493
GMB,2011,56.19343048,710.6084115,28.80034192
GMB,2012,66.41985059,692.5793616,28.85316593
GMB,2013,47.62546975,653.8627133,28.91164978
GMB,2014,50.9583279,568.0045356,28.97597399
GMB,2015,63.75039343,619.5363643,29.0458073
GMB,2016,58.79105609,650.0565013,29.14236016
GMB,2017,64.53906317,642.5226413,29.28126216
GMB,2018,59.27349287,696.219807,29.45455465
GMB,2019,54.87329162,738.186752,29.65435531
GMB,2020,58.36404022,720.3351434,30.18526215
GEO,1990,16.81100629,1610.980271,33.35761172
GEO,1991,16.945399,1310.973159,33.33916363
GEO,1992,17.03015132,757.2235485,33.32765572
GEO,1993,17.06868515,550.0155426,33.32803741
GEO,1994,17.06442239,519.8161871,33.34467793
GEO,1995,17.02078494,578.3367633,33.38372143
GEO,1996,16.86410261,689.0344137,33.43590563
GEO,1997,16.57042934,807.0322858,33.48550421
GEO,1998,16.21777316,851.5155425,33.52887384
GEO,1999,15.88414213,673.5377829,33.56322975
GEO,2000,15.64754428,749.908535,33.5833465
GEO,2001,15.48587963,801.9838371,33.60004653
GEO,2002,15.34041908,853.5261719,33.62677316
GEO,2003,15.234227,1010.031516,33.66894604
GEO,2004,15.19036779,1305.047486,33.72712668
GEO,2005,15.23190583,1642.783594,33.80386451
GEO,2006,15.42106514,1996.020133,33.91915029
GEO,2007,15.81764516,2635.366503,34.08561752
GEO,2008,16.44107335,3324.753721,34.29884211
GEO,2009,17.31077715,2822.689397,34.55405353
GEO,2010,18.44618402,3281.729309,34.84835118
GEO,2011,22.19918141,4119.668183,35.21513789
GEO,2012,23.06312599,4530.695334,35.66627888
GEO,2013,22.25175769,4712.002294,36.17338713
GEO,2014,20.97917548,4830.334862,36.70703417
GEO,2015,20.33047365,4086.622347,37.23702379
GEO,2016,19.31396689,4143.401257,38.00235286
GEO,2017,18.53426896,4418.752065,39.04220884
GEO,2018,18.45423844,4804.054604,40.02783071
GEO,2019,17.61830215,4741.283272,40.63281211
GEO,2020,17.04384211,4300.857013,40.70745446
DEU,1990,22.52620215,22385.67783,96.62385168
